optimizer,num_channels,learning_rate,epochs,batch_size,use_residuals,use_bottleneck,shortcut_activation,reg_shortcut,reg_module,output_activation,num_filters,nr_modules,module_output_activation,module_activation,l2_r,l1_r,kernel_size,bottleneck_size,train_loss,train_accuracy,train_precision,train_recall,val_loss,val_accuracy,val_precision,val_recall
sgd,3,0.1,50,512,True,True,relu,True,False,sigmoid,30,6,softmax,linear,0.001,0.01,40,44,4.9302144050598145,0.5236085653305054,0.5083197355270386,0.965861976146698,4.9295735359191895,0.5270543694496155,0.5106927156448364,0.9672732353210449
rmsprop,3,0.01,50,512,True,True,relu,False,True,sigmoid,54,27,relu,softmax,0.01,0.1,40,48,2767.21533203125,0.5343721508979797,0.5303709506988525,0.4728504717350006,2767.215087890625,0.5339264869689941,0.530275821685791,0.4768124520778656
rmsprop,3,0.01,50,256,False,False,sigmoid,True,True,sigmoid,26,21,relu,tanh,0.1,0.01,20,36,396.6527404785156,0.5080682039260864,0.0,0.0,396.6524353027344,0.507599413394928,0.0,0.0
adam,3,0.01,50,512,True,False,relu,False,True,sigmoid,30,30,softmax,linear,0.0001,0.001,20,44,15.350423812866211,0.5502537488937378,0.5242290496826172,0.9371435046195984,15.356563568115234,0.5528067350387573,0.5260382294654846,0.9368946552276611
rmsprop,3,0.01,50,128,True,False,relu,False,True,sigmoid,42,18,linear,softmax,0,0.01,60,44,604.3091430664062,0.5104971528053284,0.5012097358703613,0.975248396396637,604.2971801757812,0.5124289989471436,0.5025248527526855,0.9760565161705017
adam,3,0.01,50,256,False,False,relu,False,True,sigmoid,52,6,sigmoid,softmax,0.01,0.01,20,52,213.31317138671875,0.5080113410949707,0.0,0.0,213.313232421875,0.507599413394928,0.0,0.0
adam,3,0.01,50,256,True,False,softmax,True,True,sigmoid,46,27,relu,tanh,0,0.0001,40,28,5.245437145233154,0.5079971551895142,0.0,0.0,5.245506286621094,0.507599413394928,0.0,0.0
adam,3,0.001,50,512,True,True,relu,False,False,sigmoid,38,21,relu,tanh,0.01,0.01,70,44,0.6525967717170715,0.5855525732040405,0.550464391708374,0.8545196056365967,0.6720377802848816,0.5833333134651184,0.5505757927894592,0.841943085193634
adam,3,0.001,50,1024,True,True,relu,False,False,sigmoid,50,33,relu,softmax,0.01,0.1,50,50,0.7167394161224365,0.5021398067474365,0.4971022605895996,0.9860531687736511,0.713454008102417,0.5027794241905212,0.4971920847892761,0.9873204827308655
rmsprop,3,0.01,50,256,True,True,tanh,False,True,sigmoid,32,18,softmax,sigmoid,0.0001,0.001,20,50,7.013765335083008,0.5185795426368713,0.5055994987487793,0.9748845100402832,7.013759613037109,0.5188920497894287,0.5059519410133362,0.9747583866119385
adam,3,0.01,50,512,True,False,softmax,False,True,sigmoid,24,15,linear,linear,0.0001,0.1,50,38,,,,,,,,
rmsprop,3,0.01,50,128,True,False,tanh,True,False,sigmoid,42,1,relu,relu,0,0.0001,70,46,,,,,,,,
rmsprop,3,0.001,50,128,False,False,softmax,False,False,sigmoid,26,15,relu,linear,0.01,0.01,70,46,0.6715403199195862,0.5645738840103149,0.5342371463775635,0.8955788612365723,0.6709561347961426,0.5647016763687134,0.5348353385925293,0.8902351260185242
adam,3,0.001,50,256,True,True,softmax,False,True,sigmoid,30,21,relu,softmax,0.01,0.001,20,36,0.8230498433113098,0.5080965757369995,0.0,0.0,0.8230782747268677,0.507599413394928,0.0,0.0
sgd,3,0.01,50,128,True,False,relu,False,True,sigmoid,52,15,relu,linear,0.001,0.1,20,36,nan,nan,nan,nan,nan,nan,nan,nan
